flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow idle time variance,flow active time max,flow active time min,flow active time mean,flow active time std,flow active time variance,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT mean,flow IAT std,fw IAT std,bw IAT std,flow IAT tot,fw iAT tot,bw IAT tot,flow iec104 packts/s,fw iec104 packts/s,bw iec104 packts/s,flow iec104 bytes/s,fw iec104 bytes/s,bw iec104 bytes/s,flow packet APDU length max,flow packet APDU length min,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,fw packet APDU length var,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,total flow packets,total fw packets,total bw packets,flow packets APDU total length,fw packets APDU total length,bw packets APDU total length,flow duration,flow down/up ratio,flow total IEC104_I_Message_SeqIOA packets,fw total IEC104_I_Message_SeqIOA packets,bw total IEC104_I_Message_SeqIOA packets,flow total IEC104_I_Message_SingleIOA packets,fw total IEC104_I_Message_SingleIOA packets,bw total IEC104_I_Message_SingleIOA packets,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw URG flag amount,fw PSH flag amount,bw URG flag amount,bw PSH flag amount,flow SYN flag count,flow RST flag count,flow PSH flag count,flow ACK flag count,flow URG flag count,flow CWE flag count,flow ECE flag count,fw_subflow_packets,bw_subflow_packets,fw_subflow_bytes,bw_subflow_bytes,fw avg bytes/bulk,bw avg bytes/bulk,fw avg bulk rate,bw avg bulk rate,fw avg packets/bulk,bw avg packets/bulk,init fw window bytes,init bw window bytes,fw TCP total header length,bw TCP total header length,cot=1,cot=2,cot=3,cot=4,cot=5,cot=6,cot=7,cot=8,cot=9,cot=10,cot=11,cot=12,cot=13,cot=20,type_id_process_information_in_monitor_direction,type_id_process_information_in_control_direction,type_id_system_information_in_monitor_direction,type_id_system_information_in_control_direction,type_id_parameter_in_control_direction,type_id_file_transfer,Label
10.0176169872284,8.60392498970032,9.65819972753525,0.702888944959898,0.4940528689468379,2.72034214373779,0.0,1.02086901341858,1.40050025455058,1.96140096299625,10.0176169872284,10.0176169872284,9.999747991561891,0.003725051879883,10.0115089416504,0.003725051879883,3.9761039993979703,10.014562964439401,2.6342242293887703,4.622338737990611,-1.0,3.94538322336623,43.73714399337771,20.029125928878802,23.708018064498898,0.274366336718451,0.068591584179613,0.205774752538838,2.56075247603887,0.503004950650493,2.05774752538838,18,4,9.33333333333333,5.678241298362041,32.2424242424242,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,10.0,5.8309518948453,34.0,12,3,9,112,22,90,43.73714408088679,3.0,0,0,0,6,1,5,1,0,1,5,2,3,0,3,0,9,0,0,12,12,0,0,0,0,7,0,72,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,288,1,0,1,0,0,1,2,0,0,0,0,0,0,1,3,0,0,3,0,0,c_ci_na_1_DoS
10.0178411006927,6.37444996833801,8.80300132433573,2.10318724433792,4.42339658474574,0.5724680307464599,0.0033070618286130003,0.148327539875031,0.282774676547557,0.07996151769657599,10.0178411006927,10.0178411006927,6.37444996833801,0.003307104110718,10.0167129039764,0.003307104110718,3.00025712119208,10.0172770023346,0.99539429800851,4.48098747083104,-1.0,2.3811946746104904,27.002314090728802,20.0345540046692,6.96776008605957,0.37033862958178604,0.11110158887453599,0.25923704070725,3.48118311806879,0.8147449850799291,2.6664381329888602,18,4,9.4,5.81568759668384,33.8222222222222,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,10.2857142857143,6.0474315681476405,36.5714285714286,10,3,7,94,22,72,27.002314101806604,2.3333333333333304,0,0,0,5,1,4,1,0,1,4,2,2,0,3,0,7,0,0,10,10,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,224,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,3,0,0,c_ci_na_1_DoS
10.0125720500946,6.00132393836975,8.67445198694865,2.31499732058837,5.35921259433134,0.956540035095215,0.0,0.245580738567352,0.474012623201973,0.22468796695481602,10.0125720500946,10.0125720500946,6.00132393836975,0.0036568641662600002,10.0094599723816,0.0036568641662600002,3.37570989131927,10.0110160112381,1.16394118467967,4.57011230766331,-1.0,2.39980754269963,27.0056791305542,20.0220320224762,6.983647108078,0.333263236780913,0.11108774559363799,0.22217549118727598,2.9623398824970097,0.814643467686677,2.14769641481033,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,27.005679014984104,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.014533996582001,8.29822278022766,9.44208598136902,0.9906147252479631,0.981317533878098,0.954904982040405,0.0,0.24207051612854,0.475234341381944,0.22584767922873,10.014533996582001,10.014533996582001,8.29822278022766,0.0032999515533449993,10.0135011672974,0.0032999515533449993,3.6618174910545296,10.014017581939699,1.54441746075948,4.82634062749519,-1.0,3.3302779798648303,29.294539928436304,20.028035163879398,9.266504764556881,0.30722448738393104,0.10240816246130999,0.204816324922621,2.7308843323016103,0.750993191382943,1.97989114091867,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,29.2945398872223,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.0145108699799,9.124923944473268,9.71625526746114,0.512114496918857,0.262261257954454,0.9535268318023679,0.0,0.243843480762482,0.47315139487485497,0.22387224247202103,10.0145108699799,10.0145108699799,9.124923944473268,0.004050016403198,10.0093309879303,0.004050016403198,3.76551750302315,10.0119209289551,1.6833830277125001,4.94556243545068,-1.0,3.66505895849837,30.1241400241852,20.0238418579102,10.100298166275001,0.298763715802816,0.099587905267605,0.19917581053521105,2.65567747380281,0.730311305295773,1.9253661685070402,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,30.1241399940948,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.0125980377197,6.33107304573059,8.781907399495442,2.12249136195887,4.50496958159001,0.9722011838836669,0.0,0.24634224768829302,0.48391628666046904,0.234174972495257,10.0125980377197,10.0125980377197,6.33107304573059,0.003227949142456,10.002051115036,0.003227949142456,3.41638639569283,10.0073245763779,1.2194070021311398,4.59722034956262,-1.0,2.53376186886643,27.331091165542603,20.0146491527557,7.31644201278687,0.329295305883421,0.10976510196114,0.219530203922281,2.92706938563041,0.8049440810483621,2.1221253045820503,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,27.33109108815,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.0281579494476,6.33035492897034,8.78964734077454,2.1298281509795003,4.536167952704769,0.9409370033569341,0.0,0.238519230308533,0.46828902106901,0.219294607253771,10.0281579494476,10.0281579494476,6.33035492897034,0.003214120864868,10.010429143905599,0.003214120864868,3.41537737846375,10.0192935466766,1.2140719890594498,4.6044456041600705,-1.0,2.53410292128477,27.32301902771,20.0385870933533,7.28443193435669,0.329392589783302,0.10979752992776699,0.21959505985553499,2.9279341314071297,0.805181886136961,2.12275224527017,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,27.3230190330658,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.0198540687561,8.76691699028015,9.60147937138875,0.722753050307223,0.522371971728395,0.9378360002746579,0.0,0.23966071188354499,0.46547695330961,0.216668794062397,10.0198540687561,10.0198540687561,8.76691699028015,0.0034818649291990006,10.01766705513,0.0034818649291990006,3.7203851044177996,10.0187605619431,1.62092661857605,4.895366420709911,-1.0,3.5204221891425003,29.763080835342397,20.0375211238861,9.7255597114563,0.302388049889102,0.100796016629701,0.20159203325940098,2.6878937767920097,0.739170788617804,1.9487229881742099,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,29.763080926315304,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.033578872680698,5.73645710945129,8.59807364145915,2.4782370636558797,6.14165894367774,0.928002034835815,0.0,0.23519826564025897,0.46188039065496295,0.21333349527158105,10.033578872680698,10.033578872680698,5.73645710945129,0.0031690597534179995,10.0241849422455,0.0031690597534179995,3.3418767452240004,10.0288819074631,1.11287502447764,4.5602859363522805,-1.0,2.29480467665189,26.735013961792003,20.0577638149261,6.677250146865849,0.336637190393627,0.11221239679787598,0.22442479359575196,2.99233058127669,0.8228909098510891,2.1694396714256,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,26.735014005661,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.012142896652199,7.249497175216679,9.08989230791727,1.59383026017577,2.54029489825196,0.95773288116455,0.0,0.243487221336365,0.476186917471509,0.22675398037101802,10.012142896652199,10.012142896652199,7.249497175216679,0.0035660266876220005,10.0080368518829,0.0035660266876220005,3.5304532647132905,10.0100898742676,1.37057439486186,4.69279751329932,-1.0,2.90498156612601,28.2436261177063,20.0201797485352,8.22344636917114,0.318655967539326,0.10621865584644198,0.21243731169288396,2.83249748923845,0.7789368095405741,2.05356067969788,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,28.2436260946198,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.012298107147199,7.626205921173099,9.21600937843323,1.3768108796441298,1.89560819830643,0.966846064910889,0.0,0.245766993721008,0.480736428517445,0.231107513703709,10.012298107147199,10.012298107147199,7.626205921173099,0.004179954528809,10.0095241069794,0.004179954528809,3.57888698577881,10.0109111070633,1.4348789453506499,4.736702064441491,-1.0,3.05718595526529,28.6310958862305,20.0218222141266,8.60927367210388,0.314343538028861,0.10478117934295401,0.20956235868590803,2.79416478247877,0.7683953151816609,2.02576946729711,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,28.631095954559303,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
10.016070127487199,10.0078449249268,10.011957526207,-1.0,-1.0,5.488499196578981,0.009679,1.8362540508829799,3.1629371093860494,10.0041711579314,10.016070127487199,10.016070127487199,4.53307604789734,0.002920866012573,10.0078449249268,0.002920866012573,3.1915846168994904,10.011957526207,0.918126980463664,4.479239799262889,-1.0,1.81099196221766,25.532676935195898,20.023915052413898,5.50876188278198,0.35248947922999896,0.117496493076666,0.234992986153332,3.13323981537777,0.861640949228885,2.2715988661488797,18,4,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.66666666666667,6.37704215656966,40.6666666666667,9,3,6,80,22,58,25.532676945877103,2.0,0,0,0,4,1,3,1,0,1,4,2,2,0,3,0,6,0,0,9,9,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,c_ci_na_1_DoS
21.000025033950802,9.42004013061523,14.348566021238101,5.28310904269876,27.9112411570454,3.54298410707092,0.0,0.443305137079239,1.2524596838813602,1.5686552597482,21.000025033950802,10.0115990638733,21.000025033950802,0.00052809715271,10.011385917663599,0.00052809715271,7.99895407603337,10.0114924907684,7.633038000627001,8.08519875508636,-1.0,8.80268030107914,103.986402988434,20.022984981536897,83.963418006897,0.134632986460774,0.028849925670166,0.10578306079060801,1.05783060790608,0.21156612158121602,0.8462644863248621,18,4,7.857142857142861,5.46115151082405,29.8241758241758,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,8.0,5.65685424949238,32.0,14,3,11,110,22,88,103.986403095047,3.6666666666666696,0,0,0,5,1,4,1,0,1,8,2,6,0,3,0,11,0,0,14,14,0,0,0,0,7,0,48,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,352,1,0,2,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,c_ci_na_1_DoS
20.9998939037323,5.866482973098759,13.1577576100826,5.84133106242033,34.1211485807966,3.6401640662841803,0.0,0.511628218634711,1.21487861808443,1.47593005667873,20.9998939037323,10.0228090286255,20.9998939037323,0.0004911422729490001,10.011784076690699,0.0004911422729490001,6.86666968464851,10.0172965526581,6.41658013207572,7.675083828810611,-1.0,8.137825206153199,109.866714954376,20.0345931053162,89.8321218490601,0.15473294155546202,0.027305813215669997,0.127427128339792,1.3834945362606001,0.20024263024824399,1.18325190601235,18,4,8.94117647058824,5.482592774355191,30.058823529411804,14,4,7.33333333333333,5.77350269189626,33.3333333333333,18,4,9.285714285714288,5.5805785670356,31.142857142857103,17,3,14,152,22,130,109.866715058258,4.66666666666667,0,0,0,8,1,7,1,0,1,8,2,6,0,3,0,14,0,0,17,17,0,0,0,0,8,0,62,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,448,1,0,2,0,0,1,2,0,0,1,0,0,0,1,4,0,0,4,0,0,c_ci_na_1_DoS
21.001281023025502,6.906726121902469,14.12493750453,5.7367344825455,32.9101225232265,4.8951290058746295,0.0,0.665515565373739,1.62671671662052,2.6462072761326603,21.001281023025502,10.012629985809301,21.001281023025502,0.00041699409484900003,10.012629985809301,0.00041699409484900003,9.153010771824759,10.012629985809301,9.081375837326052,7.9714314164562,-1.0,8.32151702716867,118.989140033722,10.012629985809301,108.976510047913,0.11765779629997099,0.016808256614281997,0.10084953968568999,1.0084953968569,0.151274309528534,0.857221087328362,18,4,8.571428571428571,5.5707241031096695,31.032967032967,14,4,9.0,-1.0,-1.0,18,4,8.5,5.6648838550237794,32.0909090909091,14,2,12,120,18,102,118.98914003375201,6.0,0,0,0,6,1,5,1,0,1,7,1,6,0,2,0,12,0,0,14,14,0,0,0,0,11,0,88,0.0,0.0,0.0,0.0,0.0,0.0,502,260,64,384,1,0,3,0,0,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,c_ci_na_1_DoS
20.999657869339,8.64097690582275,16.6666646401087,5.17957572316158,26.828004671964802,4.3598360000000005,0.0,0.7142741524069649,1.62514426671325,2.64109388763095,20.999657869339,20.999657869339,0.0,0.640083074569702,0.640083074569702,0.0,13.124988377094299,13.124988377094299,0.0,7.9471612424871205,7.9471612424871205,0.0,104.999907016754,104.999907016754,0.0,0.08571436162641799,0.08571436162641799,0.0,0.628571985260395,0.628571985260395,0.0,14,4,7.33333333333333,5.0,25.0,14,4,7.33333333333333,5.0,25.0,0,0,0.0,0.0,0.0,9,9,0,66,66,0,104.999907007721,-1.0,0,0,0,3,3,0,0,0,0,6,6,0,0,9,0,0,0,0,9,9,0,0,0,8,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,288,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,c_ci_na_1_DoS
21.000638961792,5.91958498954773,14.6807995864323,6.31323794642491,39.856973368179396,2.2340169194335897,0.0,0.456641864929199,0.873135004435284,0.7623647359702042,21.000638961792,21.000638961792,0.0,0.0016298294067379998,0.0016298294067379998,0.0,9.67443017526107,9.67443017526107,0.0,8.51628519868909,8.51628519868909,0.0,106.418731927872,106.418731927872,0.0,0.112762102860819,0.112762102860819,0.0,1.01485892574737,1.01485892574737,0.0,14,4,9.0,5.22232967867094,27.2727272727273,14,4,9.0,5.22232967867094,27.2727272727273,0,0,0.0,0.0,0.0,12,12,0,108,108,0,106.418731963623,-1.0,0,0,0,6,6,0,0,0,0,6,6,0,0,12,0,0,0,0,12,12,0,0,0,11,0,94,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,384,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,4,0,0,2,0,0,c_ci_na_1_DoS
21.000771999359102,6.0917329788208,14.1242520213127,5.88502912286505,34.6335677769698,1.9088550708313001,0.0,0.21257733254496303,0.636105771888157,0.40463055302942796,21.000771999359102,21.000771999359102,0.0,0.002140998840332,0.002140998840332,0.0,10.4461101835424,10.4461101835424,0.0,8.01062591052953,8.01062591052953,0.0,114.907212018967,114.907212018967,0.0,0.10443208737147501,0.10443208737147501,0.0,0.9398887863432729,0.9398887863432729,0.0,14,4,9.0,5.22232967867094,27.2727272727273,14,4,9.0,5.22232967867094,27.2727272727273,0,0,0.0,0.0,0.0,12,12,0,108,108,0,114.907211969391,-1.0,0,0,0,6,6,0,0,0,0,6,6,0,0,12,0,0,0,0,12,12,0,0,0,11,0,94,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,384,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,4,0,0,2,0,0,c_ci_na_1_DoS
21.000510931015,9.58191514015198,17.1535389820735,5.24838503071234,27.5455454306053,2.07960808695984,0.0,0.2970868695656911,0.786017974653503,0.617824256478394,21.000510931015,21.000510931015,0.0,2.0796082019805904,2.0796082019805904,0.0,15.0001202992031,15.0001202992031,0.0,7.444132277056769,7.444132277056769,0.0,105.000842094421,105.000842094421,0.0,0.07618986516484799,0.07618986516484799,0.0,0.49523412357151503,0.49523412357151503,0.0,14,4,6.5,4.629100498862759,21.4285714285714,14,4,6.5,4.629100498862759,21.4285714285714,0,0,0.0,0.0,0.0,8,8,0,52,52,0,105.00084207644699,-1.0,0,0,0,2,2,0,0,0,0,6,6,0,0,8,0,0,0,0,8,8,0,0,0,8,0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,256,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,c_ci_na_1_DoS
21.0154559612274,5.6527738571167,15.0021355833326,6.533122983688691,42.681695920001395,0.0,0.0,0.0,0.0,0.0,21.0154559612274,21.0154559612274,0.0,5.6527738571167,5.6527738571167,0.0,15.0021355833326,15.0021355833326,0.0,6.533122983688691,6.533122983688691,0.0,105.014949083328,105.014949083328,0.0,0.07617963037428799,0.07617963037428799,0.0,0.495167597432868,0.495167597432868,0.0,14,4,6.5,4.629100498862759,21.4285714285714,14,4,6.5,4.629100498862759,21.4285714285714,0,0,0.0,0.0,0.0,8,8,0,52,52,0,105.01494901844801,-1.0,0,0,0,2,2,0,0,0,0,6,6,0,0,8,0,0,0,0,8,8,0,0,0,8,0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,256,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,c_ci_na_1_DoS
21.001670122146603,16.091511964798,19.399667215347304,2.2834465690543704,5.214128233726179,4.90858198617554,0.0,1.3334681620381699,2.14416514351239,4.597444162653519,21.001670122146603,21.001670122146603,0.0,3.0922269821167006,3.0922269821167006,0.0,14.9998778615679,14.9998778615679,0.0,7.75965685364905,7.75965685364905,0.0,104.999145030975,104.999145030975,0.0,0.076191096639433,0.076191096639433,0.0,0.49524212815631397,0.49524212815631397,0.0,14,4,6.5,4.629100498862759,21.4285714285714,14,4,6.5,4.629100498862759,21.4285714285714,0,0,0.0,0.0,0.0,8,8,0,52,52,0,104.99914495074499,-1.0,0,0,0,2,2,0,0,0,0,6,6,0,0,8,0,0,0,0,8,8,0,0,0,8,0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,256,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,c_ci_na_1_DoS
20.999461889267,10.345713138580301,16.6647053162257,4.904482902863959,24.053952544484897,2.64538709783936,0.0,0.7159777579890659,1.21791001744952,1.4833048106038897,20.999461889267,20.999461889267,0.0,0.002110958099365,0.002110958099365,0.0,9.54546145959334,9.54546145959334,0.0,8.926130238190131,8.926130238190131,0.0,105.000076055527,105.000076055527,0.0,0.11428563148320599,0.11428563148320599,0.0,1.02857068334885,1.02857068334885,0.0,14,4,9.0,5.22232967867094,27.2727272727273,14,4,9.0,5.22232967867094,27.2727272727273,0,0,0.0,0.0,0.0,12,12,0,108,108,0,105.00007607486,-1.0,0,0,0,6,6,0,0,0,0,6,6,0,0,12,0,0,0,0,12,12,0,0,0,10,0,80,0,46.0,0.0,1959.6983768585199,0.0,4.0,0.0,260,0,384,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,4,0,0,2,0,0,c_ci_na_1_DoS
21.0014832019806,5.07848405838013,14.9771125657218,6.6058528612367,43.637292024309104,3.419083,0.0,0.447409514186859,1.20204517430091,1.44491260106012,21.0014832019806,21.0014832019806,0.0,0.0018448829650879997,0.0018448829650879997,0.0,9.85627852786671,9.85627852786671,0.0,8.8041288180814,8.8041288180814,0.0,108.419063806534,108.419063806534,0.0,0.110681641846627,0.110681641846627,0.0,0.996134776619643,0.996134776619643,0.0,14,4,9.0,5.22232967867094,27.2727272727273,14,4,9.0,5.22232967867094,27.2727272727273,0,0,0.0,0.0,0.0,12,12,0,108,108,0,108.419063900665,-1.0,0,0,0,6,6,0,0,0,0,6,6,0,0,12,0,0,0,0,12,12,0,0,0,10,0,80,0,56.0,0.0,349.57832115011297,0.0,4.0,0.0,260,0,384,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,4,0,0,2,0,0,c_ci_na_1_DoS
21.0005838871002,5.89065408706665,15.828406981059501,6.74740615525477,45.5274898239699,2.03911513482666,0.0,0.266450150566101,0.7169955911674091,0.514082677753502,21.0005838871002,21.0005838871002,0.0,0.000377893447876,0.000377893447876,0.0,10.266404542056,10.266404542056,0.0,9.3365263936063,9.3365263936063,0.0,112.93044996261601,112.93044996261601,0.0,0.106260091955055,0.106260091955055,0.0,0.9563408275954941,0.9563408275954941,0.0,14,4,9.0,5.22232967867094,27.2727272727273,14,4,9.0,5.22232967867094,27.2727272727273,0,0,0.0,0.0,0.0,12,12,0,108,108,0,112.930449985642,-1.0,0,0,0,6,6,0,0,0,0,6,6,0,0,12,0,0,0,0,12,12,0,0,0,11,0,94,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,384,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,4,0,0,2,0,0,c_ci_na_1_DoS
21.000601053237897,7.5796229839325,17.4311496814092,5.679864992751981,32.2608663358895,0.41327295097351097,0.0,0.059038992996216,0.156202493123671,0.024399218858051002,21.000601053237897,21.000601053237897,0.0,0.413272857666016,0.413272857666016,0.0,15.0000244208745,15.0000244208745,0.0,8.26175801550606,8.26175801550606,0.0,105.000170946121,105.000170946121,0.0,0.07619035216561298,0.07619035216561298,0.0,0.495237289076484,0.495237289076484,0.0,14,4,6.5,4.629100498862759,21.4285714285714,14,4,6.5,4.629100498862759,21.4285714285714,0,0,0.0,0.0,0.0,8,8,0,52,52,0,105.000170922043,-1.0,0,0,0,2,2,0,0,0,0,6,6,0,0,8,0,0,0,0,8,8,0,0,0,8,0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,256,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,c_ci_na_1_DoS
21.0008301734924,5.34426283836365,15.0000065735408,6.56136835983383,43.051554753428405,0.0,0.0,0.0,0.0,0.0,21.0008301734924,21.0008301734924,0.0,5.34426283836365,5.34426283836365,0.0,15.0000065735408,15.0000065735408,0.0,6.56136835983383,6.56136835983383,0.0,105.000046014786,105.000046014786,0.0,0.07619044286168598,0.07619044286168598,0.0,0.4952378786009579,0.4952378786009579,0.0,14,4,6.5,4.629100498862759,21.4285714285714,14,4,6.5,4.629100498862759,21.4285714285714,0,0,0.0,0.0,0.0,8,8,0,52,52,0,105.00004593125901,-1.0,0,0,0,2,2,0,0,0,0,6,6,0,0,8,0,0,0,0,8,8,0,0,0,8,0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,256,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,c_ci_na_1_DoS
21.000548839569102,5.09295606613159,17.0138253370921,6.199169091481991,38.4296974247856,2.9182379359893797,0.0,0.416891133712769,1.10299026359176,1.21658752157822,21.000548839569102,21.000548839569102,0.0,2.9182379245758097,2.9182379245758097,0.0,15.0001699924469,15.0001699924469,0.0,7.77228427060634,7.77228427060634,0.0,105.001189947128,105.001189947128,0.0,0.076189612673035,0.076189612673035,0.0,0.495232482374724,0.495232482374724,0.0,14,4,6.5,4.629100498862759,21.4285714285714,14,4,6.5,4.629100498862759,21.4285714285714,0,0,0.0,0.0,0.0,8,8,0,52,52,0,105.001190048462,-1.0,0,0,0,2,2,0,0,0,0,6,6,0,0,8,0,0,0,0,8,8,0,0,0,8,0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,256,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,c_ci_na_1_DoS
